,readable,energies
501,"('[0.3497394323348999 0.42238473892211914 0.2844442129135132 0.339131623506546]', 'tensor([[ 0.1235,  0.1154,  0.3817,  0.3603,  0.0049,  0.0143, -0.1978]])')",1.574242115020752
502,"('[0.7031463384628296 0.3965298533439636 0.6319732069969177 0.3678213953971863]', 'tensor([[ 0.1074,  0.1137,  0.4394,  0.3153,  0.0051,  0.0191, -0.5497]])')",1.264629602432251
503,"('[0.6800601482391357 0.36887362599372864 0.3662702739238739 0.3444948196411133]', 'tensor([[ 0.1138,  0.1097,  0.4352,  0.3158,  0.0046,  0.0208, -0.3798]])')",1.4089438915252686
504,"('[0.6803047060966492 0.6995046734809875 0.376877099275589 0.32693132758140564]', 'tensor([[ 0.0958,  0.0966,  0.4052,  0.3797,  0.0046,  0.0180, -0.5418]])')",1.2262742519378662
505,"('[0.6565580368041992 0.3613104224205017 0.4505849778652191 0.37670060992240906]', 'tensor([[ 0.1170,  0.1139,  0.4319,  0.3127,  0.0048,  0.0197, -0.4226]])')",1.3787429332733154
506,"('[0.3459625840187073 0.6549478769302368 0.6375024914741516 0.3727697432041168]', 'tensor([[ 0.1052,  0.1130,  0.3753,  0.3898,  0.0054,  0.0112, -0.5056]])')",1.2608494758605957
507,"('[0.5254834294319153 0.6446626782417297 0.7094663977622986 0.3309302031993866]', 'tensor([[ 0.0944,  0.1082,  0.4030,  0.3747,  0.0054,  0.0143, -0.6053]])')",1.1634670495986938
508,"('[0.683915376663208 0.671541690826416 0.33595773577690125 0.3785308003425598]', 'tensor([[ 0.1049,  0.0993,  0.4021,  0.3711,  0.0045,  0.0182, -0.5350]])')",1.2350505590438843
509,"('[0.6753219366073608 0.558544933795929 0.5986735820770264 0.38937145471572876]', 'tensor([[ 0.1047,  0.1087,  0.4180,  0.3461,  0.0050,  0.0175, -0.6110]])')",1.1641300916671753
510,"('[0.39287975430488586 0.3459497392177582 0.29180702567100525 0.3585960566997528]', 'tensor([[ 0.1298,  0.1192,  0.3940,  0.3364,  0.0048,  0.0157, -0.1946]])')",1.5821778774261475
511,"('[0.6003598570823669 0.6097133755683899 0.33809852600097656 0.6672750115394592]', 'tensor([[ 0.1456,  0.1172,  0.3740,  0.3433,  0.0043,  0.0155, -0.6077]])')",1.168910264968872
512,"('[0.6960722208023071 0.2619751989841461 0.24688000977039337 0.7522698640823364]', 'tensor([[ 0.1788,  0.1323,  0.4016,  0.2638,  0.0040,  0.0195, -0.4786]])')",1.3230831623077393
513,"('[0.3145860731601715 0.3339512348175049 0.3341265618801117 0.38209864497184753]', 'tensor([[ 0.1356,  0.1247,  0.3828,  0.3382,  0.0050,  0.0137, -0.1824]])')",1.5938502550125122
514,"('[0.3610474765300751 0.3393773138523102 0.5905646681785583 0.280025452375412]', 'tensor([[ 0.1077,  0.1213,  0.4115,  0.3398,  0.0056,  0.0140, -0.2855]])')",1.4896414279937744
515,"('[0.6390695571899414 0.3908314108848572 0.6641923785209656 0.3596174418926239]', 'tensor([[ 0.1073,  0.1158,  0.4345,  0.3192,  0.0052,  0.0180, -0.5269]])')",1.254439115524292
516,"('[0.28397974371910095 0.35838767886161804 0.33149638772010803 0.6929214596748352]', 'tensor([[ 0.1780,  0.1393,  0.3484,  0.3185,  0.0047,  0.0112, -0.3334]])')",1.450352430343628
517,"('[0.45929309725761414 0.5963243246078491 0.6278870701789856 0.5969602465629578]', 'tensor([[ 0.1330,  0.1221,  0.3754,  0.3519,  0.0051,  0.0125, -0.6402]])')",1.1336884498596191
518,"('[0.3786501884460449 0.36594122648239136 0.3152441084384918 0.716425359249115]', 'tensor([[ 0.1768,  0.1365,  0.3584,  0.3109,  0.0045,  0.0129, -0.3881]])')",1.3960298299789429
519,"('[0.6938056349754333 0.6730753779411316 0.6706720590591431 0.3067496418952942]', 'tensor([[ 0.0877,  0.1017,  0.4196,  0.3687,  0.0051,  0.0171, -0.6722]])')",1.0985674858093262
520,"('[0.3415501117706299 0.35094019770622253 0.5932257771492004 0.7066830396652222]', 'tensor([[ 0.1654,  0.1405,  0.3686,  0.3091,  0.0051,  0.0113, -0.4962]])')",1.2977242469787598
521,"('[0.3510421812534332 0.6941596269607544 0.7155194282531738 0.44024989008903503]', 'tensor([[ 0.1102,  0.1156,  0.3714,  0.3868,  0.0054,  0.0106, -0.6005]])')",1.1669187545776367
522,"('[0.6965588927268982 0.6902497410774231 0.35944709181785583 0.33974984288215637]', 'tensor([[ 0.0980,  0.0969,  0.4062,  0.3761,  0.0045,  0.0184, -0.5430]])')",1.2258410453796387
523,"('[0.6218672394752502 0.3317564129829407 0.7172989845275879 0.42542216181755066]', 'tensor([[ 0.1180,  0.1226,  0.4331,  0.3036,  0.0053,  0.0174, -0.5482]])')",1.288474678993225
524,"('[0.3079811632633209 0.33278512954711914 0.34885305166244507 0.5496398210525513]', 'tensor([[ 0.1599,  0.1337,  0.3666,  0.3226,  0.0048,  0.0125, -0.2696]])')",1.5100626945495605
525,"('[0.3993281424045563 0.5600029230117798 0.30696970224380493 0.6234095692634583]', 'tensor([[ 0.1514,  0.1223,  0.3546,  0.3546,  0.0045,  0.0127, -0.4449]])')",1.3312225341796875
526,"('[0.3033553957939148 0.6843796968460083 0.43223199248313904 0.672532856464386]', 'tensor([[ 0.1480,  0.1233,  0.3381,  0.3761,  0.0048,  0.0098, -0.5462]])')",1.230000615119934
527,"('[0.44741377234458923 0.5793009996414185 0.28612303733825684 0.6110711097717285]', 'tensor([[ 0.1478,  0.1192,  0.3594,  0.3555,  0.0044,  0.0136, -0.4620]])')",1.3131335973739624
528,"('[0.5738855004310608 0.29067400097846985 0.5913277864456177 0.4127259850502014]', 'tensor([[ 0.1239,  0.1237,  0.4295,  0.3001,  0.0052,  0.0177, -0.4343]])')",1.3984671831130981
529,"('[0.3270776867866516 0.6968753337860107 0.34875887632369995 0.45183250308036804]', 'tensor([[ 0.1225,  0.1110,  0.3508,  0.3997,  0.0048,  0.0113, -0.4123]])')",1.3597575426101685
530,"('[0.40709632635116577 0.6580105423927307 0.4424145519733429 0.5408286452293396]', 'tensor([[ 0.1305,  0.1161,  0.3615,  0.3748,  0.0048,  0.0122, -0.5242]])')",1.2470638751983643
531,"('[0.6789160966873169 0.3898683786392212 0.5364161729812622 0.5635132193565369]', 'tensor([[ 0.1366,  0.1222,  0.4154,  0.3030,  0.0047,  0.0179, -0.5844]])')",1.2284176349639893
532,"('[0.6400772929191589 0.3846679925918579 0.29766929149627686 0.6480701565742493]', 'tensor([[ 0.1576,  0.1242,  0.3956,  0.3004,  0.0042,  0.0180, -0.4852]])')",1.3100181818008423
533,"('[0.7441800832748413 0.7611656785011292 0.5309605002403259 0.48254117369651794]', 'tensor([[ 0.1081,  0.1036,  0.3995,  0.3672,  0.0047,  0.0169, -0.7594]])')",1.0114167928695679
534,"('[0.7018078565597534 0.40166887640953064 0.33460894227027893 0.40020671486854553]', 'tensor([[ 0.1206,  0.1101,  0.4272,  0.3170,  0.0045,  0.0206, -0.4191]])')",1.3618115186691284
535,"('[0.5844243168830872 0.3223644196987152 0.574286162853241 0.35778936743736267]', 'tensor([[ 0.1145,  0.1189,  0.4330,  0.3104,  0.0052,  0.0181, -0.4194]])')",1.4109807014465332
536,"('[0.5812414288520813 0.7211282253265381 0.34382641315460205 0.5751020312309265]', 'tensor([[ 0.1295,  0.1096,  0.3713,  0.3701,  0.0044,  0.0150, -0.6106]])')",1.160284399986267
537,"('[0.6643153429031372 0.3568055331707001 0.5628302693367004 0.33047130703926086]', 'tensor([[ 0.1069,  0.1134,  0.4415,  0.3136,  0.0051,  0.0195, -0.4572]])')",1.3762407302856445
538,"('[0.3228401839733124 0.6821181774139404 0.3109806180000305 0.3980860114097595]', 'tensor([[ 0.1172,  0.1083,  0.3532,  0.4049,  0.0048,  0.0117, -0.3570]])')",1.4150358438491821
539,"('[0.6243584752082825 0.3177334666252136 0.3564651310443878 0.3758905827999115]', 'tensor([[ 0.1236,  0.1152,  0.4300,  0.3065,  0.0046,  0.0201, -0.3372]])')",1.50005042552948
540,"('[0.5696779489517212 0.43911582231521606 0.5698253512382507 0.34927302598953247]', 'tensor([[ 0.1080,  0.1136,  0.4200,  0.3363,  0.0051,  0.0170, -0.4639]])')",1.3133083581924438
541,"('[0.6348649859428406 0.5423638820648193 0.3173164427280426 0.6296830177307129]', 'tensor([[ 0.1449,  0.1170,  0.3848,  0.3322,  0.0043,  0.0168, -0.5621]])')",1.216981291770935
542,"('[0.6505638957023621 0.34135639667510986 0.31050461530685425 0.5904191732406616]', 'tensor([[ 0.1525,  0.1234,  0.4065,  0.2943,  0.0043,  0.0189, -0.4464]])')",1.391329050064087
543,"('[0.49393972754478455 0.7218380570411682 0.4049805700778961 0.5874860286712646]', 'tensor([[ 0.1315,  0.1131,  0.3629,  0.3746,  0.0046,  0.0133, -0.6041]])')",1.1670207977294922
544,"('[0.44169238209724426 0.3563440144062042 0.30168595910072327 0.6465329527854919]', 'tensor([[ 0.1671,  0.1317,  0.3727,  0.3093,  0.0045,  0.0146, -0.3731]])')",1.4141970872879028
545,"('[0.615181028842926 0.32308998703956604 0.3630439043045044 0.6473256945610046]', 'tensor([[ 0.1599,  0.1286,  0.4003,  0.2891,  0.0044,  0.0177, -0.4743]])')",1.3787810802459717
546,"('[0.72270268201828 0.707304835319519 0.3225051462650299 0.6839638352394104]', 'tensor([[ 0.1391,  0.1113,  0.3793,  0.3494,  0.0042,  0.0167, -0.7182]])')",1.0571706295013428
547,"('[0.3984517455101013 0.3739648163318634 0.470202773809433 0.38214612007141113]', 'tensor([[ 0.1245,  0.1218,  0.3975,  0.3365,  0.0052,  0.0145, -0.3124]])')",1.4636117219924927
548,"('[0.3629167973995209 0.6409635543823242 0.2601975202560425 0.29349857568740845]', 'tensor([[ 0.1042,  0.1020,  0.3677,  0.4079,  0.0048,  0.0134, -0.2788]])')",1.485840082168579
549,"('[0.7077499628067017 0.3340001702308655 0.6434354186058044 0.665244460105896]', 'tensor([[ 0.1470,  0.1292,  0.4173,  0.2839,  0.0048,  0.0176, -0.6752]])')",1.1370208263397217
550,"('[0.6313906908035278 0.7144027948379517 0.3036511242389679 0.33340755105018616]', 'tensor([[ 0.0989,  0.0960,  0.3952,  0.3880,  0.0045,  0.0174, -0.4914]])')",1.275208592414856
551,"('[0.32981109619140625 0.38170742988586426 0.3675020933151245 0.32587581872940063]', 'tensor([[ 0.1214,  0.1189,  0.3881,  0.3526,  0.0051,  0.0138, -0.2024]])')",1.5708247423171997
552,"('[0.5805731415748596 0.5614325404167175 0.5578392148017883 0.6050870418548584]', 'tensor([[ 0.1345,  0.1198,  0.3881,  0.3379,  0.0048,  0.0149, -0.6525]])')",1.1244205236434937
553,"('[0.3951038718223572 0.27519118785858154 0.6064989566802979 0.36331725120544434]', 'tensor([[ 0.1228,  0.1281,  0.4143,  0.3147,  0.0055,  0.0146, -0.3201]])')",1.478727102279663
554,"('[0.37489187717437744 0.34945976734161377 0.6440337896347046 0.6118197441101074]', 'tensor([[ 0.1510,  0.1363,  0.3827,  0.3126,  0.0053,  0.0122, -0.4901]])')",1.3028078079223633
555,"('[0.6635997891426086 0.5808488726615906 0.6580490469932556 0.3782483637332916]', 'tensor([[ 0.1013,  0.1086,  0.4176,  0.3506,  0.0051,  0.0169, -0.6404]])')",1.1337757110595703
556,"('[0.3751024305820465 0.40810734033584595 0.7032111883163452 0.29870954155921936]', 'tensor([[ 0.1034,  0.1202,  0.4087,  0.3487,  0.0057,  0.0132, -0.3926]])')",1.3805663585662842
557,"('[0.45866644382476807 0.369192510843277 0.3838707506656647 0.648597002029419]', 'tensor([[ 0.1619,  0.1315,  0.3775,  0.3099,  0.0046,  0.0145, -0.4302]])')",1.3581799268722534
558,"('[0.45368295907974243 0.511538028717041 0.6494044065475464 0.6656466722488403]', 'tensor([[ 0.1447,  0.1286,  0.3763,  0.3328,  0.0051,  0.0125, -0.6401]])')",1.1372840404510498
559,"('[0.30348727107048035 0.6001220941543579 0.3022947609424591 0.6035943627357483]', 'tensor([[ 0.1500,  0.1222,  0.3405,  0.3718,  0.0046,  0.0108, -0.4047]])')",1.371522307395935
560,"('[0.47645115852355957 0.6048962473869324 0.4073650538921356 0.3215704560279846]', 'tensor([[ 0.1031,  0.1050,  0.3902,  0.3817,  0.0049,  0.0150, -0.4051]])')",1.3626818656921387
561,"('[0.6371986865997314 0.38721975684165955 0.3101769983768463 0.3401552140712738]', 'tensor([[ 0.1153,  0.1088,  0.4265,  0.3246,  0.0045,  0.0203, -0.3374]])')",1.4406641721725464
562,"('[0.6348220109939575 0.295282244682312 0.5806792974472046 0.3032824993133545]', 'tensor([[ 0.1061,  0.1159,  0.4486,  0.3045,  0.0052,  0.0197, -0.4070]])')",1.3851491212844849
563,"('[0.5900757908821106 0.40092733502388 0.546852171421051 0.7022568583488464]', 'tensor([[ 0.1546,  0.1300,  0.3929,  0.3022,  0.0047,  0.0155, -0.6201]])')",1.1877527236938477
564,"('[0.4507192373275757 0.6835055351257324 0.5980566143989563 0.3537871539592743]', 'tensor([[ 0.1001,  0.1078,  0.3856,  0.3881,  0.0052,  0.0131, -0.5430]])')",1.2235438823699951
565,"('[0.35716310143470764 0.3668285012245178 0.3516577184200287 0.6439814567565918]', 'tensor([[ 0.1672,  0.1344,  0.3630,  0.3180,  0.0047,  0.0127, -0.3598]])')",1.4211593866348267
566,"('[0.41818252205848694 0.6104432344436646 0.41476088762283325 0.6771689653396606]', 'tensor([[ 0.1498,  0.1233,  0.3551,  0.3550,  0.0047,  0.0121, -0.5603]])')",1.2156181335449219
567,"('[0.38708066940307617 0.6955904364585876 0.2871481478214264 0.563853919506073]', 'tensor([[ 0.1371,  0.1139,  0.3477,  0.3847,  0.0045,  0.0121, -0.4668]])')",1.305197834968567
568,"('[0.6672453880310059 0.28146788477897644 0.4077833890914917 0.6110257506370544]', 'tensor([[ 0.1544,  0.1280,  0.4154,  0.2787,  0.0045,  0.0190, -0.4838]])')",1.3227144479751587
569,"('[0.7029277086257935 0.6455414295196533 0.3350343704223633 0.533216655254364]', 'tensor([[ 0.1253,  0.1074,  0.3932,  0.3521,  0.0043,  0.0177, -0.6084]])')",1.1663111448287964
570,"('[0.33564677834510803 0.6297416090965271 0.5364704132080078 0.3534276783466339]', 'tensor([[ 0.1066,  0.1117,  0.3731,  0.3918,  0.0053,  0.0116, -0.4276]])')",1.3387761116027832
571,"('[0.4294722378253937 0.7032650113105774 0.3186352550983429 0.32642653584480286]', 'tensor([[ 0.1029,  0.1010,  0.3720,  0.4054,  0.0048,  0.0139, -0.3889]])')",1.37527596950531
572,"('[0.6396566033363342 0.39424678683280945 0.3949815034866333 0.6644825339317322]', 'tensor([[ 0.1549,  0.1257,  0.3969,  0.3008,  0.0044,  0.0173, -0.5467]])')",1.2511776685714722
573,"('[0.3400072455406189 0.27231308817863464 0.5833171010017395 0.3483818769454956]', 'tensor([[ 0.1234,  0.1291,  0.4078,  0.3204,  0.0056,  0.0136, -0.2720]])')",1.520427942276001
574,"('[0.3992358148097992 0.6366541385650635 0.34668025374412537 0.3038685619831085]', 'tensor([[ 0.1026,  0.1036,  0.3764,  0.3987,  0.0049,  0.0137, -0.3432]])')",1.4215255975723267
575,"('[0.7095725536346436 0.6322602033615112 0.31204813718795776 0.3252984285354614]', 'tensor([[ 0.0992,  0.0967,  0.4125,  0.3677,  0.0045,  0.0194, -0.4896]])')",1.2813397645950317
576,"('[0.4356183409690857 0.5761162638664246 0.6474098563194275 0.5410718321800232]', 'tensor([[ 0.1276,  0.1214,  0.3790,  0.3544,  0.0052,  0.0124, -0.6001]])')",1.1730632781982422
577,"('[0.3899287283420563 0.32616862654685974 0.5309402346611023 0.26888054609298706]', 'tensor([[ 0.1076,  0.1195,  0.4160,  0.3364,  0.0055,  0.0151, -0.2580]])')",1.5188695192337036
578,"('[0.36716604232788086 0.3752190172672272 0.5828201770782471 0.5711244940757751]', 'tensor([[ 0.1470,  0.1330,  0.3805,  0.3219,  0.0052,  0.0123, -0.4482]])')",1.3312411308288574
579,"('[0.4235190153121948 0.5948570966720581 0.6364269256591797 0.27566882967948914]', 'tensor([[ 0.0924,  0.1086,  0.3976,  0.3825,  0.0055,  0.0134, -0.4652]])')",1.3017821311950684
580,"('[0.3831935524940491 0.6440383791923523 0.40440240502357483 0.6337459087371826]', 'tensor([[ 0.1444,  0.1208,  0.3513,  0.3672,  0.0047,  0.0116, -0.5327]])')",1.2418837547302246
581,"('[0.6548844575881958 0.6620675921440125 0.2822640836238861 0.643378734588623]', 'tensor([[ 0.1403,  0.1121,  0.3762,  0.3508,  0.0042,  0.0164, -0.6213]])')",1.1538805961608887
582,"('[0.6636345386505127 0.6856108903884888 0.4101697504520416 0.6594386696815491]', 'tensor([[ 0.1365,  0.1136,  0.3793,  0.3504,  0.0044,  0.0158, -0.7094]])')",1.0654443502426147
583,"('[0.4121190309524536 0.2814238369464874 0.24674305319786072 0.5925840735435486]', 'tensor([[ 0.1704,  0.1337,  0.3769,  0.2993,  0.0044,  0.0152, -0.2664]])')",1.543582558631897
584,"('[0.5731533765792847 0.6473063826560974 0.6495838761329651 0.6171863675117493]', 'tensor([[ 0.1291,  0.1184,  0.3837,  0.3499,  0.0049,  0.0139, -0.7436]])')",1.0305712223052979
585,"('[0.6509860157966614 0.4033634662628174 0.2642534077167511 0.33838072419166565]', 'tensor([[ 0.1152,  0.1066,  0.4253,  0.3277,  0.0044,  0.0207, -0.3285]])')",1.448861002922058
586,"('[0.6058499813079834 0.27052679657936096 0.6350216269493103 0.6489791870117188]', 'tensor([[ 0.1527,  0.1344,  0.4129,  0.2785,  0.0050,  0.0166, -0.5802]])')",1.225936770439148
587,"('[0.4024488627910614 0.6982253193855286 0.6696429252624512 0.6201550364494324]', 'tensor([[ 0.1309,  0.1210,  0.3628,  0.3693,  0.0051,  0.0109, -0.6952]])')",1.0766524076461792
588,"('[0.5870152711868286 0.28524354100227356 0.4876168370246887 0.44860267639160156]', 'tensor([[ 0.1325,  0.1238,  0.4247,  0.2958,  0.0049,  0.0183, -0.4042]])')",1.426282286643982
589,"('[0.43812698125839233 0.6634370684623718 0.31962621212005615 0.6306610703468323]', 'tensor([[ 0.1441,  0.1174,  0.3531,  0.3682,  0.0045,  0.0127, -0.5259]])')",1.2481034994125366
590,"('[0.3124667704105377 0.6028971076011658 0.5224182605743408 0.43970659375190735]', 'tensor([[ 0.1207,  0.1174,  0.3646,  0.3811,  0.0052,  0.0109, -0.4387]])')",1.3307534456253052
591,"('[0.32675105333328247 0.5937299728393555 0.36219239234924316 0.3463074266910553]', 'tensor([[ 0.1127,  0.1100,  0.3669,  0.3932,  0.0050,  0.0123, -0.3145]])')",1.4525715112686157
592,"('[0.6481946706771851 0.6464047431945801 0.3662930727005005 0.5458860993385315]', 'tensor([[ 0.1273,  0.1097,  0.3871,  0.3548,  0.0044,  0.0166, -0.6034]])')",1.1704294681549072
593,"('[0.3046245276927948 0.6341575980186462 0.30626967549324036 0.31078144907951355]', 'tensor([[ 0.1075,  0.1058,  0.3608,  0.4090,  0.0049,  0.0120, -0.2779]])')",1.4884415864944458
594,"('[0.6236539483070374 0.6641046404838562 0.31733381748199463 0.6009359955787659]', 'tensor([[ 0.1351,  0.1114,  0.3770,  0.3562,  0.0043,  0.0160, -0.6030]])')",1.1708401441574097
595,"('[0.7314223647117615 0.2982672154903412 0.3792746961116791 0.5746849179267883]', 'tensor([[ 0.1476,  0.1232,  0.4242,  0.2802,  0.0044,  0.0204, -0.4918]])')",1.299965739250183
596,"('[0.6765414476394653 0.3582417964935303 0.6284973621368408 0.22372741997241974]', 'tensor([[ 0.0886,  0.1086,  0.4567,  0.3206,  0.0053,  0.0202, -0.4435]])')",1.3859264850616455
597,"('[0.6205989122390747 0.6409346461296082 0.31571316719055176 0.3785844147205353]', 'tensor([[ 0.1083,  0.1014,  0.3964,  0.3719,  0.0045,  0.0174, -0.4779]])')",1.291986346244812
598,"('[0.4815269410610199 0.24382641911506653 0.5726898312568665 0.2742019295692444]', 'tensor([[ 0.1089,  0.1217,  0.4388,  0.3077,  0.0055,  0.0174, -0.2861]])')",1.5484353303909302
599,"('[0.39530545473098755 0.38729363679885864 0.5774902105331421 0.29436540603637695]', 'tensor([[ 0.1069,  0.1184,  0.4092,  0.3458,  0.0055,  0.0143, -0.3272]])')",1.4468308687210083
600,"('[0.34173038601875305 0.6369060277938843 0.3804776966571808 0.6684943437576294]', 'tensor([[ 0.1510,  0.1234,  0.3431,  0.3669,  0.0047,  0.0108, -0.5138]])')",1.2626733779907227
601,"('[0.4870401918888092 0.424084335565567 0.3793463706970215 0.36382433772087097]', 'tensor([[ 0.1192,  0.1142,  0.4028,  0.3425,  0.0049,  0.0165, -0.3271]])')",1.4484747648239136
602,"('[0.4261459708213806 0.600238025188446 0.48522597551345825 0.3785991370677948]', 'tensor([[ 0.1106,  0.1109,  0.3825,  0.3775,  0.0051,  0.0135, -0.4451]])')",1.3235994577407837
603,"('[0.3977132737636566 0.2933675944805145 0.6525511145591736 0.3886658549308777]', 'tensor([[ 0.1237,  0.1289,  0.4117,  0.3160,  0.0056,  0.0141, -0.3661]])')",1.4338948726654053
604,"('[0.4714438021183014 0.3110034465789795 0.36278823018074036 0.3793691098690033]', 'tensor([[ 0.1296,  0.1208,  0.4099,  0.3178,  0.0049,  0.0171, -0.2623]])')",1.5234564542770386
605,"('[0.32489079236984253 0.6448885202407837 0.6937828063964844 0.5497956871986389]', 'tensor([[ 0.1269,  0.1224,  0.3630,  0.3723,  0.0053,  0.0100, -0.6067]])')",1.1645922660827637
606,"('[0.671882152557373 0.6875655651092529 0.31403735280036926 0.640830934047699]', 'tensor([[ 0.1371,  0.1112,  0.3778,  0.3533,  0.0043,  0.0164, -0.6572]])')",1.1173925399780273
607,"('[0.7237881422042847 0.6175139546394348 0.30957525968551636 0.28603771328926086]', 'tensor([[ 0.0939,  0.0947,  0.4193,  0.3676,  0.0045,  0.0201, -0.4685]])')",1.3025075197219849
608,"('[0.6773927807807922 0.2571653425693512 0.2902812659740448 0.6683344841003418]', 'tensor([[ 0.1680,  0.1300,  0.4093,  0.2688,  0.0042,  0.0196, -0.4466]])')",1.351802110671997
609,"('[0.4384356737136841 0.5727962851524353 0.5778303742408752 0.3657679855823517]', 'tensor([[ 0.1072,  0.1126,  0.3910,  0.3704,  0.0053,  0.0136, -0.4774]])')",1.2922521829605103
610,"('[0.4095897674560547 0.6300032138824463 0.6235883831977844 0.29690366983413696]', 'tensor([[ 0.0947,  0.1085,  0.3906,  0.3879,  0.0054,  0.0129, -0.4800]])')",1.2862423658370972
611,"('[0.46837738156318665 0.6382467746734619 0.3604584336280823 0.520831823348999]', 'tensor([[ 0.1300,  0.1132,  0.3682,  0.3702,  0.0046,  0.0138, -0.4940]])')",1.2770020961761475
612,"('[0.3817087709903717 0.6634159088134766 0.5680495500564575 0.41349709033966064]', 'tensor([[ 0.1112,  0.1126,  0.3730,  0.3861,  0.0052,  0.0119, -0.5133]])')",1.2540414333343506
613,"('[0.38548702001571655 0.3528301417827606 0.42674779891967773 0.33892425894737244]', 'tensor([[ 0.1212,  0.1203,  0.4005,  0.3380,  0.0052,  0.0149, -0.2520]])')",1.5236537456512451
614,"('[0.6665314435958862 0.6823633909225464 0.36257919669151306 0.6480100154876709]', 'tensor([[ 0.1368,  0.1125,  0.3789,  0.3514,  0.0043,  0.0161, -0.6797]])')",1.0950435400009155
615,"('[0.554520845413208 0.3999239504337311 0.6106792092323303 0.4597698748111725]', 'tensor([[ 0.1242,  0.1216,  0.4124,  0.3206,  0.0051,  0.0161, -0.5124]])')",1.272841215133667
616,"('[0.3713352084159851 0.4439089298248291 0.29768961668014526 0.5960232615470886]', 'tensor([[ 0.1574,  0.1272,  0.3604,  0.3374,  0.0046,  0.0130, -0.3545]])')",1.4236862659454346
617,"('[0.47523775696754456 0.6723002791404724 0.5535306930541992 0.4364023506641388]', 'tensor([[ 0.1118,  0.1108,  0.3811,  0.3779,  0.0051,  0.0134, -0.5687]])')",1.1999868154525757
618,"('[0.6534117460250854 0.34975117444992065 0.46400731801986694 0.35979923605918884]', 'tensor([[ 0.1148,  0.1139,  0.4351,  0.3116,  0.0048,  0.0198, -0.4135]])')",1.4081600904464722
619,"('[0.3971061408519745 0.3161923587322235 0.34533262252807617 0.37370961904525757]', 'tensor([[ 0.1319,  0.1225,  0.3985,  0.3266,  0.0049,  0.0156, -0.2162]])')",1.5624831914901733
620,"('[0.7486580610275269 0.27087652683258057 0.6755118370056152 0.29403141140937805]', 'tensor([[ 0.1002,  0.1148,  0.4677,  0.2907,  0.0053,  0.0214, -0.4945]])')",1.2616959810256958
621,"('[0.6334527134895325 0.2399105578660965 0.5474482178688049 0.23202750086784363]', 'tensor([[ 0.0984,  0.1141,  0.4638,  0.2974,  0.0052,  0.0211, -0.3264]])')",1.4286311864852905
622,"('[0.5924670696258545 0.5608925223350525 0.6249741315841675 0.3601319491863251]', 'tensor([[ 0.1021,  0.1097,  0.4122,  0.3548,  0.0052,  0.0161, -0.5692]])')",1.2040483951568604
623,"('[0.3485783636569977 0.6170984506607056 0.5242358446121216 0.334279865026474]', 'tensor([[ 0.1045,  0.1107,  0.3767,  0.3908,  0.0053,  0.0120, -0.4121]])')",1.3542059659957886
624,"('[0.48354649543762207 0.36483627557754517 0.6375478506088257 0.6450298428535461]', 'tensor([[ 0.1505,  0.1334,  0.3915,  0.3057,  0.0051,  0.0139, -0.5655]])')",1.2463234663009644
625,"('[0.3320152759552002 0.3337598443031311 0.631844162940979 0.4215558171272278]', 'tensor([[ 0.1290,  0.1302,  0.3951,  0.3277,  0.0055,  0.0124, -0.3596]])')",1.4182683229446411
626,"('[0.36585167050361633 0.6503530740737915 0.2848813533782959 0.589307427406311]', 'tensor([[ 0.1436,  0.1174,  0.3458,  0.3767,  0.0045,  0.0118, -0.4452]])')",1.3287299871444702
627,"('[0.6198185086250305 0.35695862770080566 0.7178283333778381 0.43044713139533997]', 'tensor([[ 0.1175,  0.1218,  0.4299,  0.3084,  0.0053,  0.0172, -0.5625]])')",1.272719144821167
628,"('[0.6500020027160645 0.6490114331245422 0.3510970175266266 0.23888206481933594]', 'tensor([[ 0.0863,  0.0935,  0.4136,  0.3833,  0.0047,  0.0187, -0.4445]])')",1.3228050470352173
629,"('[0.3086054027080536 0.6679241061210632 0.6685779690742493 0.3220863342285156]', 'tensor([[ 0.0979,  0.1115,  0.3751,  0.3993,  0.0056,  0.0106, -0.4836]])')",1.2811435461044312
630,"('[0.3964822292327881 0.24967609345912933 0.2931859791278839 0.5925847887992859]', 'tensor([[ 0.1714,  0.1367,  0.3798,  0.2927,  0.0046,  0.0149, -0.2660]])')",1.5628113746643066
631,"('[0.7422324419021606 0.6595099568367004 0.24596555531024933 0.6016918420791626]', 'tensor([[ 0.1343,  0.1077,  0.3880,  0.3477,  0.0041,  0.0182, -0.6247]])')",1.1512686014175415
632,"('[0.7076018452644348 0.3348139226436615 0.3985293209552765 0.43105554580688477]', 'tensor([[ 0.1264,  0.1156,  0.4334,  0.2993,  0.0046,  0.0207, -0.4360]])')",1.3838948011398315
633,"('[0.4969468116760254 0.32583528757095337 0.5668142437934875 0.3151557445526123]', 'tensor([[ 0.1107,  0.1191,  0.4263,  0.3218,  0.0053,  0.0168, -0.3524]])')",1.4294370412826538
634,"('[0.6839645504951477 0.37236496806144714 0.3320782780647278 0.6502779126167297]', 'tensor([[ 0.1556,  0.1240,  0.4029,  0.2945,  0.0043,  0.0187, -0.5193]])')",1.3025578260421753
635,"('[0.32279592752456665 0.4078163206577301 0.6201879978179932 0.6202940344810486]', 'tensor([[ 0.1511,  0.1351,  0.3701,  0.3275,  0.0052,  0.0110, -0.4855]])')",1.2924094200134277
